Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
CA-136875,2014-04-12,2014-04-12,Same Day,TC21295,Toby Carlisle,Consumer,United States,San Diego,California,92024,OFFPA10000357,Office Supplies,Paper,Xerox 1888,166.44,3,0.0,79.8912
US-160780,2011-06-21,2011-06-21,Same Day,SV20785,Stewart Visinsky,Consumer,United States,Pueblo,Colorado,81001,OFFBI10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",11.088,7,0.7,8.1312
US-160780,2011-06-21,2011-06-21,Same Day,SV20785,Stewart Visinsky,Consumer,United States,Pueblo,Colorado,81001,OFFBI10002931,Office Supplies,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",25.164,2,0.7,16.776
CA-137085,2014-06-30,2014-07-07,Standard Class,CT11995,Carol Triggs,Consumer,United States,Los Angeles,California,90004,OFFBI10000632,Office Supplies,Binders,Satellite Sectional Post Binders,312.552,9,0.2,101.5794
CA-153220,2012-12-11,2012-11-14,First Class,YC21895,Yoseph Carroll,Corporate,United States,Los Angeles,California,90032,OFFPA10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",15.7,5,0.0,7.065
US-144211,2013-08-29,2013-03-09,Standard Class,CS12130,Chad Sievert,Consumer,United States,Englewood,Colorado,80112,OFFPA10002246,Office Supplies,Paper,"Wirebound Four 2 3/4 x 5 Forms per Page, 400 Sets per Book",15.48,3,0.2,5.6115
US-144211,2013-08-29,2013-03-09,Standard Class,CS12130,Chad Sievert,Consumer,United States,Englewood,Colorado,80112,TECPH10002890,Technology,Phones,AT&T 17929 Lendline Telephone,108.576,3,0.2,8.1432
CA-138079,2013-01-22,2013-01-28,Standard Class,AJ10795,Anthony Johnson,Corporate,United States,Seattle,Washington,98115,FURFU10001475,Furniture,Furnishings,"Contract Clock, 14"", Brown",109.9,5,0.0,37.366
CA-155873,2014-06-17,2014-06-22,Standard Class,AB10255,Alejandro Ballentine,Home Office,United States,Carlsbad,New Mexico,88220,OFFSU10001165,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,16.68,2,0.0,4.3368
CA-155873,2014-06-17,2014-06-22,Standard Class,AB10255,Alejandro Ballentine,Home Office,United States,Carlsbad,New Mexico,88220,OFFPA10001246,Office Supplies,Paper,Xerox 215,19.44,3,0.0,9.3312
CA-155873,2014-06-17,2014-06-22,Standard Class,AB10255,Alejandro Ballentine,Home Office,United States,Carlsbad,New Mexico,88220,OFFPA10001815,Office Supplies,Paper,Xerox 1885,192.16,4,0.0,92.2368
CA-121797,2012-01-30,2012-06-02,Standard Class,CC12145,Charles Crestani,Consumer,United States,Los Angeles,California,90049,FURFU10001876,Furniture,Furnishings,"Computer Room Manger, 14""",227.36,7,0.0,81.8496
CA-121797,2012-01-30,2012-06-02,Standard Class,CC12145,Charles Crestani,Consumer,United States,Los Angeles,California,90049,TECMA10000488,Technology,Machines,Bady BDG101FRU Card Printer,1919.976,3,0.2,215.9973
CA-103723,2012-01-12,2012-06-12,Standard Class,BT11305,Beth Thompson,Home Office,United States,Seattle,Washington,98105,OFFAR10003251,Office Supplies,Art,Prang Drawing Pencil Set,13.9,5,0.0,5.56
CA-144827,2014-12-22,2014-12-28,Standard Class,SE20110,Sanjit Engle,Consumer,United States,Costa Mesa,California,92627,OFFST10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",124.36,2,0.0,33.5772
CA-153479,2011-04-10,2011-08-10,Standard Class,DF13135,David Flashing,Consumer,United States,Vallejo,California,94591,OFFLA10004689,Office Supplies,Labels,Avery 512,14.45,5,0.0,6.7915
CA-153479,2011-04-10,2011-08-10,Standard Class,DF13135,David Flashing,Consumer,United States,Vallejo,California,94591,OFFBI10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers,95.648,2,0.2,31.0856
CA-104801,2014-02-14,2014-02-20,Standard Class,FH14350,Fred Harton,Consumer,United States,Seattle,Washington,98105,OFFAR10001547,Office Supplies,Art,Newell 311,6.63,3,0.0,1.7901
CA-104801,2014-02-14,2014-02-20,Standard Class,FH14350,Fred Harton,Consumer,United States,Seattle,Washington,98105,TECAC10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,799.96,4,0.0,343.9828
CA-104801,2014-02-14,2014-02-20,Standard Class,FH14350,Fred Harton,Consumer,United States,Seattle,Washington,98105,FURFU10004017,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",107.53,1,0.0,21.506
CA-129770,2012-02-21,2012-02-23,Second Class,JE15715,Joe Elijah,Consumer,United States,Las Cruces,New Mexico,88001,OFFPA10000249,Office Supplies,Paper,Staples,49.12,4,0.0,23.0864
CA-149244,2011-04-11,2011-08-11,Standard Class,MS17530,MaryBeth Skach,Consumer,United States,San Diego,California,92037,FURFU10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",35.34,2,0.0,13.4292
CA-140144,2012-06-20,2012-06-25,Second Class,SC20770,Stewart Carmichael,Corporate,United States,San Francisco,California,94122,FURFU10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",257.64,6,0.0,100.4796
CA-140144,2012-06-20,2012-06-25,Second Class,SC20770,Stewart Carmichael,Corporate,United States,San Francisco,California,94122,TECPH10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,125.976,3,0.2,47.241
US-141257,2011-08-06,2011-06-14,Standard Class,CS11950,Carlos Soltero,Consumer,United States,Seattle,Washington,98115,FURCH10002758,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",585.552,3,0.2,73.194
CA-154669,2011-08-08,2011-11-08,Second Class,TM21010,Tamara Manning,Consumer,United States,Vacaville,California,95687,OFFST10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,423.28,11,0.0,110.0528
CA-158029,2011-05-26,2011-05-30,Standard Class,HF14995,Herbert Flentye,Consumer,United States,Los Angeles,California,90008,FURCH10000988,Furniture,Chairs,Hon Olson Stacker Stools,225.296,2,0.2,22.5296
CA-155306,2012-04-17,2012-04-21,Standard Class,GA14515,George Ashbrook,Consumer,United States,San Francisco,California,94122,OFFAR10003251,Office Supplies,Art,Prang Drawing Pencil Set,5.56,2,0.0,2.224
CA-155306,2012-04-17,2012-04-21,Standard Class,GA14515,George Ashbrook,Consumer,United States,San Francisco,California,94122,TECAC10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,323.37,3,0.0,129.348
CA-155306,2012-04-17,2012-04-21,Standard Class,GA14515,George Ashbrook,Consumer,United States,San Francisco,California,94122,TECPH10002310,Technology,Phones,Plantronics Calisto P620 M USB Wireless Speakerphone System,783.96,5,0.2,68.5965
CA-155306,2012-04-17,2012-04-21,Standard Class,GA14515,George Ashbrook,Consumer,United States,San Francisco,California,94122,OFFAP10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,1447.65,5,0.0,419.8185
CA-155306,2012-04-17,2012-04-21,Standard Class,GA14515,George Ashbrook,Consumer,United States,San Francisco,California,94122,OFFPA10001184,Office Supplies,Paper,Xerox 1903,11.96,2,0.0,5.8604
CA-129574,2011-05-26,2011-05-29,First Class,Dp13240,Dean percer,Home Office,United States,Murray,Utah,84107,OFFPA10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",48.4,5,0.0,23.232
CA-126536,2014-10-13,2014-10-15,First Class,NK18490,Neil Knudson,Home Office,United States,San Francisco,California,94110,TECAC10003709,Technology,Accessories,Maxell 4.7GB DVD R 5/Pack,0.99,1,0.0,0.4356
CA-126536,2014-10-13,2014-10-15,First Class,NK18490,Neil Knudson,Home Office,United States,San Francisco,California,94110,OFFBI10001191,Office Supplies,Binders,Canvas Sectional Post Binders,101.84,5,0.2,36.917
CA-144729,2013-10-22,2013-10-26,Standard Class,JE15745,Joel Eaton,Consumer,United States,San Diego,California,92037,OFFST10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",154.44,3,0.0,1.5444
CA-127019,2012-12-21,2012-12-25,Standard Class,ER13855,Elpida Rittenbach,Corporate,United States,Colorado Springs,Colorado,80906,OFFAP10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,60.984,7,0.2,4.5738
CA-138534,2012-07-17,2012-07-19,Second Class,JM15535,Jessica Myrick,Consumer,United States,Bakersfield,California,93309,FURBO10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",195.466,2,0.15,13.7976
CA-149972,2012-09-21,2012-09-23,First Class,CD12790,Cynthia Delaney,Home Office,United States,Los Angeles,California,90036,FURCH10004997,Furniture,Chairs,Hon Every Day Series Multi Task Chairs,601.536,4,0.2,0.0
CA-149972,2012-09-21,2012-09-23,First Class,CD12790,Cynthia Delaney,Home Office,United States,Los Angeles,California,90036,OFFFA10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,7.9,2,0.0,2.528
CA-154599,2011-12-04,2011-04-17,Standard Class,KN16450,Kean Nguyen,Corporate,United States,Redondo Beach,California,90278,TECPH10001557,Technology,Phones,Pyle PMP37LED,1075.088,14,0.2,94.0702
CA-154599,2011-12-04,2011-04-17,Standard Class,KN16450,Kean Nguyen,Corporate,United States,Redondo Beach,California,90278,TECPH10000576,Technology,Phones,AT&T 1080 Corded phone,438.368,4,0.2,38.3572
CA-154599,2011-12-04,2011-04-17,Standard Class,KN16450,Kean Nguyen,Corporate,United States,Redondo Beach,California,90278,OFFBI10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,18.088,7,0.2,6.5569
CA-154599,2011-12-04,2011-04-17,Standard Class,KN16450,Kean Nguyen,Corporate,United States,Redondo Beach,California,90278,FURBO10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2 Shelf Bookcases,308.499,3,0.15,18.147
US-110163,2012-01-11,2012-04-11,First Class,GA14725,Guy Armstrong,Consumer,United States,Salem,Oregon,97301,OFFAR10001683,Office Supplies,Art,Lumber Crayons,7.88,1,0.2,1.773
CA-143329,2014-04-11,2014-09-11,Standard Class,DL13330,Denise Leinenbach,Consumer,United States,Las Cruces,New Mexico,88001,FURFU10000629,Furniture,Furnishings,9 3/4 Diameter Round Wall Clock,41.37,3,0.0,17.3754
CA-159380,2012-12-05,2012-05-16,Standard Class,CS12505,Cindy Stewart,Consumer,United States,San Francisco,California,94122,OFFPA10003893,Office Supplies,Paper,Xerox 1962,12.84,3,0.0,5.778
CA-159380,2012-12-05,2012-05-16,Standard Class,CS12505,Cindy Stewart,Consumer,United States,San Francisco,California,94122,OFFPA10004239,Office Supplies,Paper,Xerox 1953,25.68,6,0.0,11.556
CA-148635,2012-07-25,2012-07-27,Second Class,MH18025,Michelle Huthwaite,Consumer,United States,Seattle,Washington,98115,OFFFA10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,9.42,2,0.0,0.471
CA-148635,2012-07-25,2012-07-27,Second Class,MH18025,Michelle Huthwaite,Consumer,United States,Seattle,Washington,98115,OFFPA10004782,Office Supplies,Paper,Xerox 228,12.96,2,0.0,6.2208
CA-148635,2012-07-25,2012-07-27,Second Class,MH18025,Michelle Huthwaite,Consumer,United States,Seattle,Washington,98115,FURBO10002213,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",704.9,5,0.0,56.392
CA-148635,2012-07-25,2012-07-27,Second Class,MH18025,Michelle Huthwaite,Consumer,United States,Seattle,Washington,98115,FURCH10001854,Furniture,Chairs,Office Star   Professional Matrix Back Chair with 2 to 1 Synchro Tilt and Mesh Fabric Seat,561.568,2,0.2,28.0784
CA-160500,2013-06-05,2013-09-05,First Class,DM13015,Darrin Martin,Consumer,United States,Encinitas,California,92024,OFFBI10003784,Office Supplies,Binders,Computer Printout Index Tabs,6.72,5,0.2,2.352
CA-160500,2013-06-05,2013-09-05,First Class,DM13015,Darrin Martin,Consumer,United States,Encinitas,California,92024,FURTA10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,298.776,3,0.2,7.4694
CA-100202,2014-01-01,2014-06-01,Standard Class,BD11620,Brian DeCherney,Consumer,United States,Anaheim,California,92804,TECPH10002563,Technology,Phones,Adtran 1202752G1,302.376,3,0.2,22.6782
CA-148915,2011-01-11,2011-05-11,Standard Class,ND18370,Natalie DeCherney,Consumer,United States,Portland,Oregon,97206,OFFST10001128,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B",443.92,5,0.2,94.333
CA-148915,2011-01-11,2011-05-11,Standard Class,ND18370,Natalie DeCherney,Consumer,United States,Portland,Oregon,97206,TECPH10000673,Technology,Phones,Plantronics Voyager Pro HD   Bluetooth Headset,155.976,3,0.2,54.5916
CA-110842,2014-12-11,2014-11-17,Standard Class,GA14725,Guy Armstrong,Consumer,United States,Los Angeles,California,90036,OFFAP10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,10.89,1,0.0,2.8314
CA-110842,2014-12-11,2014-11-17,Standard Class,GA14725,Guy Armstrong,Consumer,United States,Los Angeles,California,90036,OFFPA10000520,Office Supplies,Paper,Xerox 201,19.44,3,0.0,9.3312
CA-110842,2014-12-11,2014-11-17,Standard Class,GA14725,Guy Armstrong,Consumer,United States,Los Angeles,California,90036,OFFBI10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,121.6,5,0.2,39.52
CA-128594,2013-08-27,2013-08-30,First Class,DJ13510,Don Jones,Corporate,United States,San Diego,California,92037,FURCH10001215,Furniture,Chairs,Global Troy Executive Leather Low Back Tilter,1603.136,4,0.2,100.196
US-103828,2014-08-14,2014-08-14,Same Day,JK15370,Jay Kimmel,Consumer,United States,San Francisco,California,94122,OFFST10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,31.44,3,0.0,8.4888
US-103828,2014-08-14,2014-08-14,Same Day,JK15370,Jay Kimmel,Consumer,United States,San Francisco,California,94122,OFFAP10004249,Office Supplies,Appliances,Staples,83.79,7,0.0,22.6233
US-103828,2014-08-14,2014-08-14,Same Day,JK15370,Jay Kimmel,Consumer,United States,San Francisco,California,94122,OFFAR10000588,Office Supplies,Art,Newell 345,59.52,3,0.0,15.4752
US-103828,2014-08-14,2014-08-14,Same Day,JK15370,Jay Kimmel,Consumer,United States,San Francisco,California,94122,OFFSU10000946,Office Supplies,Supplies,Staples,31.92,4,0.0,9.2568
CA-148040,2011-03-22,2011-03-26,Standard Class,BF11275,Beth Fritzler,Corporate,United States,Tucson,Arizona,85705,OFFPA10002581,Office Supplies,Paper,Xerox 1951,74.352,3,0.2,23.235
CA-148040,2011-03-22,2011-03-26,Standard Class,BF11275,Beth Fritzler,Corporate,United States,Tucson,Arizona,85705,FURCH10001482,Furniture,Chairs,Office Star   Mesh Screen back chair with Vinyl seat,314.352,3,0.2,35.3646
CA-135167,2014-06-16,2014-06-21,Standard Class,SC20800,Stuart Calhoun,Consumer,United States,Los Angeles,California,90036,OFFAR10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10 Color Set with Brush",4.26,1,0.0,1.7466
CA-137022,2014-11-17,2014-11-23,Standard Class,SW20275,Scott Williamson,Consumer,United States,San Diego,California,92105,OFFST10001963,Office Supplies,Storage,Tennsco Regal Shelving Units,811.28,8,0.0,24.3384
US-167339,2013-01-21,2013-01-23,Second Class,TD20995,Tamara Dahlen,Consumer,United States,San Diego,California,92037,FURCH10004289,Furniture,Chairs,Global Super Steno Chair,153.568,2,0.2,5.7588
US-167339,2013-01-21,2013-01-23,Second Class,TD20995,Tamara Dahlen,Consumer,United States,San Diego,California,92037,FURCH10000785,Furniture,Chairs,Global Ergonomic Managers Chair,1013.488,7,0.2,76.0116
CA-130799,2013-12-11,2013-11-17,Second Class,BK11260,Berenike Kampe,Consumer,United States,San Francisco,California,94110,FURFU10001852,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",6.96,4,0.0,2.2272
CA-164483,2013-01-30,2013-03-02,Standard Class,JF15490,Jeremy Farry,Consumer,United States,San Francisco,California,94122,OFFBI10000014,Office Supplies,Binders,Heavy Duty E Z D Binders,17.456,2,0.2,5.8914
US-159856,2013-10-19,2013-10-23,Standard Class,EP13915,Emily Phan,Consumer,United States,Tempe,Arizona,85281,FURCH10003396,Furniture,Chairs,Global Deluxe Steno Chair,307.92,5,0.2,34.641
CA-102099,2014-12-19,2014-12-20,First Class,EP13915,Emily Phan,Consumer,United States,Los Angeles,California,90008,OFFAR10003811,Office Supplies,Art,Newell 327,6.63,3,0.0,1.7901
CA-102099,2014-12-19,2014-12-20,First Class,EP13915,Emily Phan,Consumer,United States,Los Angeles,California,90008,OFFPA10003172,Office Supplies,Paper,Xerox 1996,12.96,2,0.0,6.2208
CA-102099,2014-12-19,2014-12-20,First Class,EP13915,Emily Phan,Consumer,United States,Los Angeles,California,90008,OFFPA10000289,Office Supplies,Paper,Xerox 213,32.4,5,0.0,15.552
CA-164049,2014-03-11,2014-07-11,Standard Class,KH16630,Ken Heidel,Corporate,United States,Seattle,Washington,98105,OFFPA10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",23.85,5,0.0,10.7325
CA-127586,2011-09-26,2011-09-30,Standard Class,CS12400,Christopher Schild,Home Office,United States,Seattle,Washington,98115,OFFST10002615,Office Supplies,Storage,"Dual Level, Single Width Filing Carts",310.12,2,0.0,80.6312
CA-166415,2014-02-20,2014-02-24,Standard Class,ME17725,Max Engle,Consumer,United States,Seattle,Washington,98103,OFFFA10004968,Office Supplies,Fasteners,Rubber Band Ball,11.22,3,0.0,0.2244
CA-164329,2014-01-31,2014-01-31,Same Day,MM17920,Michael Moore,Consumer,United States,San Francisco,California,94109,OFFST10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,129.3,2,0.0,6.465
CA-168564,2012-08-08,2012-08-08,Same Day,TT21220,Thomas Thornton,Consumer,United States,San Francisco,California,94109,OFFBI10004970,Office Supplies,Binders,"ACCOHIDE 3 Ring Binder, Blue, 1""",6.608,2,0.2,2.2302
CA-168564,2012-08-08,2012-08-08,Same Day,TT21220,Thomas Thornton,Consumer,United States,San Francisco,California,94109,OFFBI10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,7.28,2,0.2,2.73
CA-168564,2012-08-08,2012-08-08,Same Day,TT21220,Thomas Thornton,Consumer,United States,San Francisco,California,94109,FURCH10000785,Furniture,Chairs,Global Ergonomic Managers Chair,144.784,1,0.2,10.8588
US-169040,2013-07-12,2013-12-13,Standard Class,GT14710,Greg Tran,Consumer,United States,Seattle,Washington,98105,TECPH10002310,Technology,Phones,Plantronics Calisto P620 M USB Wireless Speakerphone System,156.792,1,0.2,13.7193
US-169040,2013-07-12,2013-12-13,Standard Class,GT14710,Greg Tran,Consumer,United States,Seattle,Washington,98105,TECPH10002834,Technology,Phones,Google Nexus 5,431.976,3,0.2,26.9985
US-169040,2013-07-12,2013-12-13,Standard Class,GT14710,Greg Tran,Consumer,United States,Seattle,Washington,98105,OFFEN10000927,Office Supplies,Envelopes,Jet Pak Recycled Peel 'N' Seal Padded Mailers,35.89,1,0.0,16.1505
US-169040,2013-07-12,2013-12-13,Standard Class,GT14710,Greg Tran,Consumer,United States,Seattle,Washington,98105,OFFBI10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,47.208,7,0.2,15.3426
US-169040,2013-07-12,2013-12-13,Standard Class,GT14710,Greg Tran,Consumer,United States,Seattle,Washington,98105,OFFPA10001736,Office Supplies,Paper,Xerox 1880,248.08,7,0.0,116.5976
US-169040,2013-07-12,2013-12-13,Standard Class,GT14710,Greg Tran,Consumer,United States,Seattle,Washington,98105,OFFPA10000482,Office Supplies,Paper,"Snap A Way Black Print Carbonless Ruled Speed Letter, Triplicate",189.7,5,0.0,89.159
